,date,geocode,cities
4237,2020/06/03,3555307,Turmalina/SP
4238,2020/06/03,2700102,Água Branca/AL
4239,2020/06/04,3103801,Arapuá/MG
4240,2020/06/04,4201604,Arroio Trinta/SC
4241,2020/06/04,2904050,Bonito/BA
4242,2020/06/04,3109303,Buritis/MG
4243,2020/06/04,3509106,Caiuá/SP
4244,2020/06/04,5204854,Campo Limpo de Goiás/GO
4245,2020/06/04,3114709,Carvalhópolis/MG
4246,2020/06/04,4305405,Chiapetta/RS
4247,2020/06/04,5206800,Damolândia/GO
4248,2020/06/04,2505600,Diamante/PB
4249,2020/06/04,4205209,Erval Velho/SC
4250,2020/06/04,2911105,Formosa do Rio Preto/BA
4251,2020/06/04,5208905,Goiás/GO
4252,2020/06/04,3518859,Guatapará/SP
4253,2020/06/04,2912301,Ibicuí/BA
4254,2020/06/04,2912509,Ibipitanga/BA
4255,2020/06/04,5210307,Israelândia/GO
4256,2020/06/04,3131802,Itabirinha/MG
4257,2020/06/04,4310702,Itatiba do Sul/RS
4258,2020/06/04,5104609,Itiquira/MT
4259,2020/06/04,5211701,Jandaia/GO
4260,2020/06/04,3136108,Joanésia/MG
4261,2020/06/04,3525607,João Ramalho/SP
4262,2020/06/04,2918506,Jussara/BA
4263,2020/06/04,5213707,Montes Claros de Goiás/GO
4264,2020/06/04,3532306,Natividade da Serra/SP
4265,2020/06/04,3145109,Nova Resende/MG
4266,2020/06/04,4212239,Paraíso/SC
4267,2020/06/04,1505650,Placas/PA
4268,2020/06/04,2512200,Prata/PB
4269,2020/06/04,4315172,Protásio Alves/RS
4270,2020/06/04,2924058,Pé de Serra/BA
4271,2020/06/04,4215356,Saltinho/SC
4272,2020/06/04,2513851,Santo André/PB
4273,2020/06/04,3549003,São Francisco/SP
4274,2020/06/04,5107305,São José do Rio Claro/MT
4275,2020/06/04,5220058,São João da Paraúna/GO
4276,2020/06/04,2209906,São João da Serra/PI
4277,2020/06/04,4217154,São Miguel da Boa Vista/SC
4278,2020/06/04,4319406,São Pedro do Sul/RS
4279,2020/06/04,3170057,Ubaporanga/MG
4280,2020/06/04,5200175,Água Fria de Goiás/GO
4281,2020/06/04,3100906,Águas Formosas/MG
4282,2020/06/05,5200159,Adelândia/GO
4283,2020/06/05,3102308,Alvinópolis/MG
4284,2020/06/05,4101309,Antônio Olinto/PR
4285,2020/06/05,4301800,Barracão/RS
4286,2020/06/05,2903706,Boa Nova/BA
4287,2020/06/05,4202438,Bocaina do Sul/SC
4288,2020/06/05,2502300,Bom Sucesso/PB
4289,2020/06/05,2904001,Boninal/BA
4290,2020/06/05,2502904,Brejo dos Santos/PB
4291,2020/06/05,2904506,Brotas de Macaúbas/BA
4292,2020/06/05,3109402,Buritizeiro/MG
4293,2020/06/05,3110103,Caiana/MG
4294,2020/06/05,4303608,Cambará do Sul/RS
4295,2020/06/05,3113008,Caraí/MG
4296,2020/06/05,2907103,Carinhanha/BA
4297,2020/06/05,2907707,Chorrochó/BA
4298,2020/06/05,4305801,Constantina/RS
4299,2020/06/05,5206404,Crixás/GO
4300,2020/06/05,4106852,Cruzmaltina/PR
4301,2020/06/05,5103502,Diamantino/MT
4302,2020/06/05,4107405,Enéas Marques/PR
4303,2020/06/05,3128402,Guarani/MG
4304,2020/06/05,5209804,Hidrolina/GO
4305,2020/06/05,4309803,Ibiaçá/RS
4306,2020/06/05,2914307,Iramaia/BA
4307,2020/06/05,4310553,Itacurubi/RS
4308,2020/06/05,3135076,Jampruca/MG
4309,2020/06/05,4112306,Japira/PR
4310,2020/06/05,3136504,Jordânia/MG
4311,2020/06/05,3136306,João Pinheiro/MG
4312,2020/06/05,3525805,Júlio Mesquita/SP
4313,2020/06/05,2205540,Lagoinha do Piauí/PI
4314,2020/06/05,3140555,Mata Verde/MG
4315,2020/06/05,3531209,Monte Alegre do Sul/SP
4316,2020/06/05,3143203,Monte Santo de Minas/MG
4317,2020/06/05,4312757,Nova Alvorada/RS
4318,2020/06/05,3136603,Nova União/MG
4319,2020/06/05,4313656,Palmares do Sul/RS
4320,2020/06/05,3149200,Pedrinópolis/MG
4321,2020/06/05,4119400,Piraí do Sul/PR
4322,2020/06/05,2925006,Planalto/BA
4323,2020/06/05,4314787,Ponte Preta/RS
4324,2020/06/05,4120150,Porto Barreiro/PR
4325,2020/06/05,3541802,Queiroz/SP
4326,2020/06/05,3542107,Rafard/SP
4327,2020/06/05,3542305,Redenção da Serra/SP
4328,2020/06/05,3543204,Ribeirão do Sul/SP
4329,2020/06/05,3154903,Rio Casca/MG
4330,2020/06/05,3156452,Rosário da Limeira/MG
4331,2020/06/05,4123105,Santa Amélia/PR
4332,2020/06/05,5107248,Santa Carmem/MT
4333,2020/06/05,4123600,Santa Inês/PR
4334,2020/06/05,3157708,Santa Juliana/MG
4335,2020/06/05,3167301,Silveirânia/MG
4336,2020/06/05,2929255,São Gabriel/BA
4337,2020/06/05,2931053,Tanque Novo/BA
4338,2020/06/05,4321006,Tapera/RS
4339,2020/06/05,4321105,Tapes/RS
4340,2020/06/05,2931608,Teolândia/BA
4341,2020/06/05,4127502,Tibagi/PR
4342,2020/06/05,2931806,Tremedal/BA
4343,2020/06/05,2932408,Uibaí/BA
4344,2020/06/06,3506201,Bento de Abreu/SP
4345,2020/06/06,3107703,Bom Jesus do Amparo/MG
4346,2020/06/06,4103156,Bom Jesus do Sul/PR
4347,2020/06/06,2201945,Boqueirão do Piauí/PI
4348,2020/06/06,4103503,Califórnia/PR
4349,2020/06/06,3111408,Campo Florido/MG
4350,2020/06/06,4304713,Caraá/RS
4351,2020/06/06,1100064,Colorado do Oeste/RO
4352,2020/06/06,3117207,Conceição das Pedras/MG
4353,2020/06/06,3117876,Confins/MG
4354,2020/06/06,3119708,Coronel Xavier Chaves/MG
4355,2020/06/06,3512704,Corumbataí/SP
4356,2020/06/06,1100072,Corumbiara/RO
4357,2020/06/06,4205191,Ermo/SC
4358,2020/06/06,2203800,Flores do Piauí/PI
4359,2020/06/06,3130309,Iguatama/MG
4360,2020/06/06,3131604,Iraí de Minas/MG
4361,2020/06/06,2917334,Iuiu/BA
4362,2020/06/06,4310900,Jacutinga/RS
4363,2020/06/06,4311007,Jaguarão/RS
4364,2020/06/06,4311601,Liberato Salzano/RS
4365,2020/06/06,3527702,Luiziânia/SP
4366,2020/06/06,3138906,Machacalis/MG
4367,2020/06/06,2920205,Malhada/BA
4368,2020/06/06,3143153,Monte Formoso/MG
4369,2020/06/06,2921807,Mortugaba/BA
4370,2020/06/06,2922250,Muquém do São Francisco/BA
4371,2020/06/06,2922706,Nova Canaã/BA
4372,2020/06/06,3145356,Novo Oriente de Minas/MG
4373,2020/06/06,3533700,Ocauçu/SP
4374,2020/06/06,4314076,Passo do Sobrado/RS
4375,2020/06/06,2513208,Santa Cruz/PB
4376,2020/06/06,3157500,Santa Efigênia de Minas/MG
4377,2020/06/06,3164100,São Pedro do Suaçuí/MG
4378,2020/06/06,3164308,São Roque de Minas/MG
4379,2020/06/06,1101559,Teixeirópolis/RO
4380,2020/06/06,5008008,Terenos/MS
4381,2020/06/06,3170438,União de Minas/MG
4382,2020/06/07,3105103,Bambuí/MG
4383,2020/06/07,2902807,Barra da Estiva/BA
4384,2020/06/07,3507704,Braúna/SP
4385,2020/06/07,4202875,Brunópolis/SC
4386,2020/06/07,2202554,Caridade do Piauí/PI
4387,2020/06/07,3118809,Coração de Jesus/MG
4388,2020/06/07,2402808,Coronel Ezequiel/RN
4389,2020/06/07,3122603,Dom Joaquim/MG
4390,2020/06/07,2605301,Exu/PE
4391,2020/06/07,3128253,Guaraciama/MG
4392,2020/06/07,3129004,Guiricema/MG
4393,2020/06/07,4110904,Itaguajé/PR
4394,2020/06/07,3134400,Iturama/MG
4395,2020/06/07,2205276,Jatobá do Piauí/PI
4396,2020/06/07,3529104,Marinópolis/SP
4397,2020/06/07,4115408,Marmeleiro/PR
4398,2020/06/07,3530409,Mirassolândia/SP
4399,2020/06/07,5108857,Nova Marilândia/MT
4400,2020/06/07,3149952,Periquito/MG
4401,2020/06/07,3152170,Ponto dos Volantes/MG
4402,2020/06/07,4120853,Quatro Pontes/PR
4403,2020/06/07,2925907,Quijingue/BA
4404,2020/06/07,4124400,Santo Antônio do Sudoeste/PR
4405,2020/06/07,4318101,São Francisco de Assis/RS
4406,2020/06/07,3161809,São Gonçalo do Pará/MG
4407,2020/06/07,3169703,Turmalina/MG
4408,2020/06/07,4128559,Vera Cruz do Oeste/PR
4409,2020/06/07,4128658,Virmond/PR
4410,2020/06/08,3100302,Abre Campo/MG
4411,2020/06/08,2901353,Andorinha/BA
4412,2020/06/08,2901403,Angical/BA
4413,2020/06/08,2901809,Antônio Gonçalves/BA
4414,2020/06/08,2902609,Baixa Grande/BA
4415,2020/06/08,2903235,Barro Alto/BA
4416,2020/06/08,4202131,Bela Vista do Toldo/SC
4417,2020/06/08,2903508,Belo Campo/BA
4418,2020/06/08,2904209,Botuporã/BA
4419,2020/06/08,2904407,Brejolândia/BA
4420,2020/06/08,2904308,Brejões/BA
4421,2020/06/08,2904803,Caatiba/BA
4422,2020/06/08,2905305,Cafarnaum/BA
4423,2020/06/08,5102603,Campinápolis/MT
4424,2020/06/08,2906105,Canápolis/BA
4425,2020/06/08,3112208,Capela Nova/MG
4426,2020/06/08,2907400,Catolândia/BA
4427,2020/06/08,2907558,Caturama/BA
4428,2020/06/08,4305116,Centenário/RS
4429,2020/06/08,2908804,Contendas do Sincorá/BA
4430,2020/06/08,2909000,Cordeiros/BA
4431,2020/06/08,2909109,Coribe/BA
4432,2020/06/08,2909406,Cotegipe/BA
4433,2020/06/08,2910206,Dom Macedo Costa/BA
4434,2020/06/08,2910305,Elísio Medrado/BA
4435,2020/06/08,5207501,Estrela do Norte/GO
4436,2020/06/08,2910776,Feira da Mata/BA
4437,2020/06/08,5103700,Feliz Natal/MT
4438,2020/06/08,3126208,Formoso/MG
4439,2020/06/08,2911253,Gavião/BA
4440,2020/06/08,2911303,Gentio do Ouro/BA
4441,2020/06/08,2911659,Guajeru/BA
4442,2020/06/08,2911857,Heliópolis/BA
4443,2020/06/08,2912004,Ibiassucê/BA
4444,2020/06/08,2912202,Ibicoara/BA
4445,2020/06/08,2912608,Ibiquera/BA
4446,2020/06/08,2913101,Ibititá/BA
4447,2020/06/08,2913309,Ichu/BA
4448,2020/06/08,2913408,Igaporã/BA
4449,2020/06/08,2914109,Ipupiara/BA
4450,2020/06/08,2914208,Irajuba/BA
4451,2020/06/08,2914406,Iraquara/BA
4452,2020/06/08,2915304,Itagimirim/BA
4453,2020/06/08,2915403,Itaju do Colônia/BA
4454,2020/06/08,2915809,Itambé/BA
4455,2020/06/08,2916906,Itiruçu/BA
4456,2020/06/08,2918100,Jeremoabo/BA
4457,2020/06/08,2918456,Jucuruçu/BA
4458,2020/06/08,4112900,Jundiaí do Sul/PR
4459,2020/06/08,2918753,Lagoa Real/BA
4460,2020/06/08,2919009,Lajedinho/BA
4461,2020/06/08,2919306,Lençóis/BA
4462,2020/06/08,2919603,Macajuba/BA
4463,2020/06/08,2919900,Macururé/BA
4464,2020/06/08,2407302,Marcelino Vieira/RN
4465,2020/06/08,5213053,Mimoso de Goiás/GO
4466,2020/06/08,2922805,Nova Itarana/BA
4467,2020/06/08,2922854,Nova Redenção/BA
4468,2020/06/08,2923035,Novo Horizonte/BA
4469,2020/06/08,2924900,Planaltino/BA
4470,2020/06/08,4122008,Rio Azul/PR
4471,2020/06/08,2926707,Rio de Contas/BA
4472,2020/06/08,4215687,Santa Terezinha do Progresso/SC
4473,2020/06/08,2928208,Santana/BA
4474,2020/06/08,5219712,Santo Antônio da Barra/GO
4475,2020/06/08,3551306,Sebastianópolis do Sul/SP
4476,2020/06/08,2930006,Sebastião Laranjeiras/BA
4477,2020/06/08,2929057,São Félix do Coribe/BA
4478,2020/06/08,2929404,São Miguel das Matas/BA
4479,2020/06/08,2930758,Sítio do Mato/BA
4480,2020/06/08,5107941,Tabaporã/MT
4481,2020/06/08,2931301,Tapiramutá/BA
4482,2020/06/08,2931400,Teodoro Sampaio/BA
4483,2020/06/08,2933109,Várzea do Poço/BA
4484,2020/06/08,2933406,Wagner/BA
4485,2020/06/08,2900504,Érico Cardoso/BA
4486,2020/06/09,5000856,Angélica/MS
4487,2020/06/09,3503158,Arapeí/SP
4488,2020/06/09,4202537,Bom Jesus/SC
4489,2020/06/09,4202859,Braço do Trombudo/SC
4490,2020/06/09,3508306,Cabrália Paulista/SP
4491,2020/06/09,5002803,Caracol/MS
4492,2020/06/09,4306452,Dois Lajeados/RS
4493,2020/06/09,5004304,Iguatemi/MS
4494,2020/06/09,5209937,Inaciolândia/GO
4495,2020/06/09,5104559,Itaúba/MT
4496,2020/06/09,3138658,Lontra/MG
4497,2020/06/09,3141306,Medeiros/MG
4498,2020/06/09,3141603,Mercês/MG
4499,2020/06/09,5213905,Mossâmedes/GO
4500,2020/06/09,4118451,Pato Bragado/PR
4501,2020/06/09,2207777,Patos do Piauí/PI
4502,2020/06/09,2208601,Prata do Piauí/PI
4503,2020/06/09,4215208,Romelândia/SC
4504,2020/06/09,4316303,Roque Gonzales/RS
4505,2020/06/09,3544608,Sabino/SP
4506,2020/06/09,4316428,Sagrada Família/RS
4507,2020/06/09,3157005,Salinas/MG
4508,2020/06/09,4123501,Santa Helena/PR
4509,2020/06/09,5219357,Santa Isabel/GO
4510,2020/06/09,2209450,Santo Antônio dos Milagres/PI
4511,2020/06/09,3160603,Santo Hipólito/MG
4512,2020/06/09,3166204,Senhora dos Remédios/MG
4513,2020/06/09,3168002,Taiobeiras/MG
4514,2020/06/10,3502002,Analândia/SP
4515,2020/06/10,4201257,Apiúna/SC
4516,2020/06/10,3105509,Barão de Monte Alto/MG
4517,2020/06/10,5101902,Brasnorte/MT
4518,2020/06/10,4103479,Cafezal do Sul/PR
4519,2020/06/10,1100908,Castanheiras/RO
4520,2020/06/10,5103056,Cláudia/MT
4521,2020/06/10,3120839,Cuparaque/MG
4522,2020/06/10,3120870,Curral de Dentro/MG
4523,2020/06/10,4104402,Cândido de Abreu/PR
4524,2020/06/10,3117836,Cônego Marinho/MG
4525,2020/06/10,3513850,Dirce Reis/SP
4526,2020/06/10,2203859,Floresta do Piauí/PI
4527,2020/06/10,3127305,Galiléia/MG
4528,2020/06/10,5103858,Gaúcha do Norte/MT
4529,2020/06/10,3128600,Guarda-Mor/MG
4530,2020/06/10,3130705,Indianópolis/MG
4531,2020/06/10,3131000,Inhaúma/MG
4532,2020/06/10,3520905,Ipaussu/SP
4533,2020/06/10,4207650,Iporã do Oeste/SC
4534,2020/06/10,5211008,Itapirapuã/GO
4535,2020/06/10,3135357,Japonvar/MG
4536,2020/06/10,3138674,Luisburgo/MG
4537,2020/06/10,3140530,Martins Soares/MG
4538,2020/06/10,2206605,Monte Alegre do Piauí/PI
4539,2020/06/10,2407906,Monte das Gameleiras/RN
4540,2020/06/10,5215207,Novo Brasil/GO
4541,2020/06/10,2207306,Paes Landim/PI
4542,2020/06/10,3150505,Pimenta/MG
4543,2020/06/10,4315107,Porto Xavier/RS
4544,2020/06/10,3152600,Pouso Alto/MG
4545,2020/06/10,4121604,Renascença/PR
4546,2020/06/10,3154200,Resende Costa/MG
4547,2020/06/10,3155603,Rio Pardo de Minas/MG
4548,2020/06/10,3165503,Sardoá/MG
4549,2020/06/10,4126355,Serranópolis do Iguaçu/PR
4550,2020/06/10,2516151,Sossêgo/PB
4551,2020/06/10,3162203,São João Batista do Glória/MG
4552,2020/06/10,3168804,Tiradentes/MG
4553,2020/06/10,4128005,Ubiratã/PR
4554,2020/06/10,3170529,Urucuia/MG
4555,2020/06/10,5222054,Vicentinópolis/GO
4556,2020/06/11,4100202,Adrianópolis/PR
4557,2020/06/11,2200103,Agricolândia/PI
4558,2020/06/11,3102407,Alvorada de Minas/MG
4559,2020/06/11,3502606,Aparecida d'Oeste/SP
4560,2020/06/11,3503000,Aramina/SP
4561,2020/06/11,4102208,Atalaia/PR
4562,2020/06/11,3119203,Coroaci/MG
4563,2020/06/11,4305934,Coronel Pilar/RS
4564,2020/06/11,3513207,Cristais Paulista/SP
4565,2020/06/11,3119955,Córrego Fundo/MG
4566,2020/06/11,4306551,Dom Pedro de Alcântara/RS
4567,2020/06/11,3123106,Dores de Guanhães/MG
4568,2020/06/11,3123403,Doresópolis/MG
4569,2020/06/11,3131109,Inimutaba/MG
4570,2020/06/11,3522000,Itaju/SP
4571,2020/06/11,3133204,Itanhomi/MG
4572,2020/06/11,3133907,Itaverava/MG
4573,2020/06/11,4311155,Jóia/RS
4574,2020/06/11,4311981,Mariana Pimentel/RS
4575,2020/06/11,4115457,Marquinho/PR
4576,2020/06/11,4115754,Mauá da Serra/PR
4577,2020/06/11,5006259,Novo Horizonte do Sul/MS
4578,2020/06/11,4313425,Novo Machado/RS
4579,2020/06/11,2207405,Palmeira do Piauí/PI
4580,2020/06/11,3147709,Passa Tempo/MG
4581,2020/06/11,3536406,Paulicéia/SP
4582,2020/06/11,4118709,Paulo Frontin/PR
4583,2020/06/11,3150307,Piedade do Rio Grande/MG
4584,2020/06/11,4314498,Pinheirinho do Vale/RS
4585,2020/06/11,3153400,Presidente Olegário/MG
4586,2020/06/11,3542800,Ribeira/SP
4587,2020/06/11,3157252,Santa Bárbara do Leste/MG
4588,2020/06/11,3546504,Santa Ernestina/SP
4589,2020/06/11,3163805,São Miguel do Anta/MG
4590,2020/06/11,4319307,São Paulo das Missões/RS
4591,2020/06/11,4125753,São Pedro do Iguaçu/PR
4592,2020/06/11,3555356,Ubarana/SP
4593,2020/06/12,3104502,Arinos/MG
4594,2020/06/12,3512100,Colômbia/SP
4595,2020/06/12,3120607,Crucilândia/MG
4596,2020/06/12,5103809,Figueirópolis D'Oeste/MT
4597,2020/06/12,4309506,Guarani das Missões/RS
4598,2020/06/12,3139706,Maravilhas/MG
4599,2020/06/12,4312500,Mostardas/RS
4600,2020/06/12,5106802,Porto dos Gaúchos/MT
4601,2020/06/12,4123006,Salto do Lontra/PR
4602,2020/06/12,3165701,Senador Firmino/MG
4603,2020/06/12,5107883,Serra Nova Dourada/MT
4604,2020/06/12,3125507,São Gonçalo do Rio Preto/MG
4605,2020/06/12,2514552,São José de Princesa/PB
4606,2020/06/13,3508801,Cafelândia/SP
4607,2020/06/13,4106555,Corumbataí do Sul/PR
4608,2020/06/13,4107504,Engenheiro Beltrão/PR
4609,2020/06/13,5103908,General Carneiro/MT
4610,2020/06/13,3517109,Glicério/SP
4611,2020/06/13,2206753,Nossa Senhora de Nazaré/PI
4612,2020/06/13,5214804,Nova Aurora/GO
4613,2020/06/13,3145851,Oratórios/MG
4614,2020/06/13,4314456,Pinhal/RS
4615,2020/06/13,4316956,Santa Maria do Herval/RS
4616,2020/06/13,3167608,Simonésia/MG
4617,2020/06/13,3161700,São Gonçalo do Abaeté/MG
4618,2020/06/13,4125456,São José das Palmeiras/PR
4619,2020/06/13,4127007,Teixeira Soares/PR
4620,2020/06/13,2516805,Triunfo/PB
4621,2020/06/14,5002902,Cassilândia/MS
4622,2020/06/14,4106803,Cruz Machado/PR
4623,2020/06/14,3126802,Frei Gaspar/MG
4624,2020/06/14,2506202,Frei Martinho/PB
4625,2020/06/14,3519808,Icém/SP
4626,2020/06/14,3135050,Jaíba/MG
4627,2020/06/14,3138708,Luminárias/MG
4628,2020/06/14,3150158,Piedade de Caratinga/MG
4629,2020/06/14,2209500,Santo Inácio do Piauí/PI
4630,2020/06/14,3160959,São Domingos das Dores/MG
4631,2020/06/14,4127965,Turvo/PR
4632,2020/06/15,2200277,Alegrete do Piauí/PI
4633,2020/06/15,2201051,Assunção do Piauí/PI
4634,2020/06/15,5203906,Buriti Alegre/GO
4635,2020/06/15,4305009,Catuípe/RS
4636,2020/06/15,4305124,Cerrito/RS
4637,2020/06/15,3115201,Conceição da Barra de Minas/MG
4638,2020/06/15,4306072,Cristal do Sul/RS
4639,2020/06/15,3129657,Ibiracatu/MG
4640,2020/06/15,3130002,Ibituruna/MG
4641,2020/06/15,4113759,Lunardelli/PR
4642,2020/06/15,2206696,Murici dos Portelas/PI
4643,2020/06/15,5214408,Nazário/GO
4644,2020/06/15,5106208,Nova Brasilândia/MT
4645,2020/06/15,5215306,Orizona/GO
4646,2020/06/15,5215405,Ouro Verde de Goiás/GO
4647,2020/06/15,4315149,Presidente Lucena/RS
4648,2020/06/15,3157302,Santa Bárbara do Tugúrio/MG
4649,2020/06/15,5219902,São Francisco de Goiás/GO
4650,2020/06/15,2411908,São Francisco do Oeste/RN
4651,2020/06/15,5220157,São Luiz do Norte/GO
4652,2020/06/15,2414456,Triunfo Potiguar/RN
4653,2020/06/16,4100707,Alto Piquiri/PR
4654,2020/06/16,4100509,Altônia/PR
4655,2020/06/16,5101605,Barão de Melgaço/MT
4656,2020/06/16,2503902,Camalaú/PB
4657,2020/06/16,4304655,Capão do Cipó/RS
4658,2020/06/16,4305959,Cotiporã/RS
4659,2020/06/16,5207352,Edealina/GO
4660,2020/06/16,3515194,Espírito Santo do Turvo/SP
4661,2020/06/16,3515301,Estrela do Norte/SP
4662,2020/06/16,5209903,Iaciara/GO
4663,2020/06/16,4207205,Imaruí/SC
4664,2020/06/16,4110300,Inajá/PR
4665,2020/06/16,5004403,Inocência/MS
4666,2020/06/16,4207759,Iraceminha/SC
4667,2020/06/16,4310504,Iraí/RS
4668,2020/06/16,4310538,Itaara/RS
4669,2020/06/16,5212006,Jaupaci/GO
4670,2020/06/16,2205458,Joca Marques/PI
4671,2020/06/16,5105176,Juruena/MT
4672,2020/06/16,4311254,Lagoão/RS
4673,2020/06/16,4113429,Lidianópolis/PR
4674,2020/06/16,3138625,Limeira do Oeste/MG
4675,2020/06/16,3527801,Lupércio/SP
4676,2020/06/16,2206050,Massapê do Piauí/PI
4677,2020/06/16,5214838,Nova Crixás/GO
4678,2020/06/16,4313086,Nova Pádua/RS
4679,2020/06/16,4313359,Nova Roma do Sul/RS
4680,2020/06/16,2409605,Pedra Preta/RN
4681,2020/06/16,4213351,Ponte Alta do Norte/SC
4682,2020/06/16,4213302,Ponte Alta/SC
4683,2020/06/16,4315354,Quinze de Novembro/RS
4684,2020/06/16,3156502,Rubelita/MG
4685,2020/06/16,4217758,Sul Brasil/SC
4686,2020/06/16,2513943,São Domingos do Cariri/PB
4687,2020/06/16,4126009,São Sebastião da Amoreira/PR
4688,2020/06/16,5221551,Turvelândia/GO
4689,2020/06/16,3556602,Vera Cruz/SP
4690,2020/06/16,2517407,Zabelê/PB
4691,2020/06/17,5200803,Alvorada do Norte/GO
4692,2020/06/17,4300661,André da Rocha/RS
4693,2020/06/17,5100805,Apiacás/MT
4694,2020/06/17,3104700,Ataléia/MG
4695,2020/06/17,4103206,Bom Sucesso/PR
4696,2020/06/17,4305207,Cerro Largo/RS
4697,2020/06/17,4107157,Diamante D'Oeste/PR
4698,2020/06/17,4308003,Faxinal do Soturno/RS
4699,2020/06/17,4108205,Formosa do Oeste/PR
4700,2020/06/17,4308433,Forquetinha/RS
4701,2020/06/17,2304806,Granjeiro/CE
4702,2020/06/17,5209408,Guarani de Goiás/GO
4703,2020/06/17,4206603,Guarujá do Sul/SC
4704,2020/06/17,3129707,Ibiraci/MG
4705,2020/06/17,3134707,Jacinto/MG
4706,2020/06/17,3135902,Jesuânia/MG
4707,2020/06/17,5005152,Juti/MS
4708,2020/06/17,2205557,Lagoa Alegre/PI
4709,2020/06/17,3137908,Lamim/MG
4710,2020/06/17,4209706,Lebon Régis/SC
4711,2020/06/17,4210308,Major Vieira/SC
4712,2020/06/17,5213772,Montividiu do Norte/GO
4713,2020/06/17,5214051,Mundo Novo/GO
4714,2020/06/17,5106000,Nortelândia/MT
4715,2020/06/17,5214879,Nova Iguaçu de Goiás/GO
4716,2020/06/17,3145372,Novorizonte/MG
4717,2020/06/17,4314134,Paulo Bento/RS
4718,2020/06/17,3158102,Santa Maria do Salto/MG
4719,2020/06/17,5219605,Santa Tereza de Goiás/GO
4720,2020/06/17,3163607,São José do Mantimento/MG
4721,2020/06/17,3555208,Turiúba/SP
4722,2020/06/17,5222203,Vila Boa/GO
4723,2020/06/17,3171600,Virgem da Lapa/MG
4724,2020/06/18,3100401,Acaiaca/MG
4725,2020/06/18,3100807,Aguanil/MG
4726,2020/06/18,2500577,Algodão de Jandaíra/PB
4727,2020/06/18,5200852,Americano do Brasil/GO
4728,2020/06/18,5001508,Bandeirantes/MS
4729,2020/06/18,3109451,Cabeceira Grande/MG
4730,2020/06/18,4105201,Cerro Azul/PR
4731,2020/06/18,4306429,Dois Irmãos das Missões/RS
4732,2020/06/18,3123908,Entre Rios de Minas/MG
4733,2020/06/18,3127073,Fruta de Leite/MG
4734,2020/06/18,3519253,Iaras/SP
4735,2020/06/18,3136579,Josenópolis/MG
4736,2020/06/18,3136520,José Gonçalves de Minas/MG
4737,2020/06/18,3136801,Juramento/MG
4738,2020/06/18,4311627,Lindolfo Collor/RS
4739,2020/06/18,2609154,Manari/PE
4740,2020/06/18,4311759,Manoel Viana/RS
4741,2020/06/18,5106216,Nova Canaã do Norte/MT
4742,2020/06/18,3146255,Padre Carvalho/MG
4743,2020/06/18,3146701,Palma/MG
4744,2020/06/18,4313805,Palmitinho/RS
4745,2020/06/18,5216007,Panamá/GO
4746,2020/06/18,5216452,Perolândia/GO
4747,2020/06/18,3152709,Prados/MG
4748,2020/06/18,4120606,Prudentópolis/PR
4749,2020/06/18,4119004,Pérola d'Oeste/PR
4750,2020/06/18,4214508,Rio do Campo/SC
4751,2020/06/18,5007505,Rochedo/MS
4752,2020/06/18,3166709,Serra dos Aimorés/MG
4753,2020/06/18,3162252,São João da Lagoa/MG
4754,2020/06/18,3162401,São João da Ponte/MG
4755,2020/06/18,2210979,Tanque do Piauí/PI
4756,2020/06/19,4300570,Alto Feliz/RS
4757,2020/06/19,4301958,Barra Funda/RS
4758,2020/06/19,3505351,Barra do Chapéu/SP
4759,2020/06/19,4202602,Bom Retiro/SC
4760,2020/06/19,5102850,Castanheira/MT
4761,2020/06/19,4304309,Cândido Godói/RS
4762,2020/06/19,4107546,Espigão Alto do Iguaçu/PR
4763,2020/06/19,2204352,Geminiano/PI
4764,2020/06/19,5104500,Indiavaí/MT
4765,2020/06/19,4310439,Ipê/RS
4766,2020/06/19,2405900,João Dias/RN
4767,2020/06/19,3525854,Jumirim/SP
4768,2020/06/19,4311429,Lajeado do Bugre/RS
4769,2020/06/19,4210209,Major Gercino/SC
4770,2020/06/19,3528809,Maracaí/SP
4771,2020/06/19,3530003,Mira Estrela/SP
4772,2020/06/19,3530904,Mombuca/SP
4773,2020/06/19,3531605,Monte Castelo/SP
4774,2020/06/19,3144904,Nova Módica/MG
4775,2020/06/19,5215504,Ouvidor/GO
4776,2020/06/19,3146552,Pai Pedro/MG
4777,2020/06/19,2207355,Pajeú do Piauí/PI
4778,2020/06/19,5216809,Petrolina de Goiás/GO
4779,2020/06/19,5217708,Pontalina/GO
4780,2020/06/19,5218052,Porteirão/GO
4781,2020/06/19,5106851,Porto Estrela/MT
4782,2020/06/19,3543600,Rifaina/SP
4783,2020/06/19,4214409,Rio das Antas/SC
4784,2020/06/19,2209377,Santa Rosa do Piauí/PI
4785,2020/06/19,5107776,Santa Terezinha/MT
4786,2020/06/19,2413557,Serrinha dos Pintos/RN
4787,2020/06/19,2209757,São Gonçalo do Gurguéia/PI
4788,2020/06/19,4322376,Unistalda/RS
4789,2020/06/19,2211704,Wall Ferraz/PI
4790,2020/06/19,3533809,Óleo/SP
4791,2020/06/20,5100607,Alto Taquari/MT
4792,2020/06/20,4102109,Astorga/PR
4793,2020/06/20,3105202,Bandeira/MG
4794,2020/06/20,3107505,Bom Jardim de Minas/MG
